date,analysis_hour,analysis_time,close,high_day,low_day,sma20,sma50,sma200,dist_res_pct,dist_sup_pct,near_res,near_sup,pos_in_range,poi_strength,rejection_res,rejection_sup,rejection_type,dist_sma200_pct,pos_vs_trend,next_close,change_pct,result
2026-01-14,18:00,17:45:00,1.16464,1.16613,1.1635,1.1652919999999998,1.1649942,1.166244,-0.0017172688556232848,0.016314054128306815,True,True,0.9047619047613006,0.4516417090259879,,True,BULLISH_REJECTION,-0.13753554144760108,BELOW_SMA200,1.16087,-0.32370517928285386,DOWN
2026-01-14,23:00,22:45:00,1.16424,1.16613,1.1635,1.1641654999999997,1.1647808,1.166244,-0.036075036075043546,-0.018037518037521773,True,True,0.0,0.45179688036833165,True,,BEARISH_REJECTION,-0.17183368145946445,BELOW_SMA200,1.16087,-0.28945921803063573,DOWN
2026-01-15,09:00,08:45:00,1.16305,1.16453,1.15928,1.1632735,,1.16518495,0.17798031039078427,0.19947551695970747,False,False,1.0,0.9027986758952715,,True,BULLISH_REJECTION,-0.18322842223460573,BELOW_SMA200,1.15983,-0.2768582606078845,DOWN
2026-01-15,12:00,11:45:00,1.16305,1.16453,1.15928,1.1632830000000003,,1.16518495,0.17798031039078427,0.19947551695970747,False,False,1.0,0.9027986758952715,,True,BULLISH_REJECTION,-0.18322842223460573,BELOW_SMA200,1.15983,-0.2768582606078845,DOWN
2026-01-15,14:00,13:45:00,1.16011,1.16453,1.15928,1.1629359999999997,1.163263,1.16518495,-0.07499288860538453,-0.05344320797166346,False,False,0.0,0.9050865866167823,True,,BEARISH_REJECTION,-0.4355488800297345,BELOW_SMA200,1.15983,-0.024135642309785967,DOWN
2026-01-15,18:00,17:45:00,1.16086,1.16453,1.15928,1.1606515,1.1622174,1.16518495,-0.01033716382680926,0.011198594145716407,True,True,0.5200000000001421,0.9045018348465753,,True,BULLISH_REJECTION,-0.3711814163064837,BELOW_SMA200,1.15983,-0.08872732284686237,DOWN
2026-01-15,23:00,22:45:00,1.16054,1.16453,1.15928,1.1609475,1.1612973999999998,1.16518495,-0.03791338514829269,-0.016371689041319946,True,True,0.0,0.9047512364933527,True,,BEARISH_REJECTION,-0.3986448674950781,BELOW_SMA200,1.15983,-0.061178416943835495,DOWN
2026-01-16,09:00,08:45:00,1.1609,1.1627,1.15841,1.1609850000000002,,1.16347465,0.08786286501852192,0.09906107330519288,False,False,1.0,0.7390817469205146,,True,BULLISH_REJECTION,-0.2212897375976263,BELOW_SMA200,1.16242,0.13093289689034077,UP
2026-01-16,12:00,11:45:00,1.16189,1.1627,1.15841,1.1613095,,1.16347465,0.17299400115329913,0.18418266789455376,False,False,1.0,0.7384520049230352,,True,BULLISH_REJECTION,-0.1361997874212261,BELOW_SMA200,1.16242,0.04561533363742862,UP
2026-01-16,14:00,13:45:00,1.16182,1.1627,1.15841,1.161562,1.1612031999999999,1.16347465,0.16697939439844836,0.1781687352601966,False,False,1.0,0.7384964968756136,,True,BULLISH_REJECTION,-0.1422162485448109,BELOW_SMA200,1.16242,0.05164311166961611,UP
2026-01-16,18:00,17:45:00,1.15953,1.1627,1.15841,1.1606775,1.1610303999999998,1.16347465,-0.030184643778088754,-0.0189732046605184,True,True,0.0,0.739954981759873,True,,BEARISH_REJECTION,-0.33904047673062704,BELOW_SMA200,1.16242,0.24923891576760063,UP
2026-01-19,09:00,08:45:00,1.16246,1.16485,1.16043,1.1628645,,1.1615822999999998,-0.13247767665122884,-0.1178535175403774,False,False,0.0,0.760456273764236,True,,BEARISH_REJECTION,0.07556072436711574,ABOVE_SMA200,1.17268,0.8791700359582176,UP
2026-01-19,12:00,11:45:00,1.16275,1.16485,1.16043,1.1624379999999999,,1.1615822999999998,-0.10750376263168981,-0.0928832509137794,False,False,0.0,0.760266609331304,True,,BEARISH_REJECTION,0.10052666952656776,ABOVE_SMA200,1.17268,0.8540098903461617,UP
2026-01-19,14:00,13:45:00,1.16315,1.16485,1.16043,1.1625795,1.1625942,1.1615822999999998,-0.07307741907750656,-0.05846193526200524,False,False,0.0,0.76000515840603,True,,BEARISH_REJECTION,0.13496245595340606,ABOVE_SMA200,1.17268,0.8193268280101482,UP
2026-01-19,18:00,17:45:00,1.16455,1.16485,1.16043,1.1638119999999998,1.1630729999999998,1.1615822999999998,0.04722854321412137,0.06182645657121239,True,False,1.0,0.759091494568695,,True,BULLISH_REJECTION,0.2554877084473592,ABOVE_SMA200,1.17268,0.6981237387832185,UP
2026-01-19,23:00,22:45:00,1.16446,1.16485,1.16043,1.1644835,1.163834,1.1615822999999998,0.03950328907821024,0.054102330694066815,True,False,1.0,0.7591501640245037,,True,BULLISH_REJECTION,0.2477396565013263,ABOVE_SMA200,1.17268,0.7059066004843356,UP
2026-01-20,09:00,08:45:00,1.17159,1.17687,1.16323,1.167571,,1.1619168,-0.10754615522495403,-0.07681868230354671,False,False,0.0,1.0,True,,BEARISH_REJECTION,0.8325208827344555,ABOVE_SMA200,1.16726,-0.36958321597145294,DOWN
2026-01-20,12:00,11:45:00,1.17346,1.17687,1.16323,1.1712559999999999,,1.1619168,0.05198302455984861,0.08266153085745705,False,False,1.0,1.0,,True,BULLISH_REJECTION,0.9934618382314445,ABOVE_SMA200,1.16726,-0.5283520529033784,DOWN
2026-01-20,14:00,13:45:00,1.17331,1.17687,1.16323,1.1728375,1.169106,1.1619168,0.03920532510590781,0.06988775344964612,True,False,1.0,1.0,,True,BULLISH_REJECTION,0.9805521359188629,ABOVE_SMA200,1.16726,-0.5156352541101763,DOWN
2026-01-20,18:00,17:45:00,1.17311,1.17687,1.16323,1.172906,1.1715232,1.1619168,0.022163309493581078,0.0528509687923609,True,False,1.0,1.0,,True,BULLISH_REJECTION,0.9633391995020749,ABOVE_SMA200,1.16726,-0.4986744636052998,DOWN
2026-01-20,23:00,22:45:00,1.17206,1.17687,1.16323,1.1722104999999998,1.1726806,1.1619168,-0.06740269269490011,-0.036687541593427846,False,True,0.0,1.0,True,,BEARISH_REJECTION,0.8729712833139284,ABOVE_SMA200,1.16726,-0.4095353480197376,DOWN
2026-01-21,09:00,08:45:00,1.17099,1.17426,1.16694,1.171626,,1.1664541,0.29718443368431224,0.3287816292197123,False,False,1.0,1.0,,True,BULLISH_REJECTION,0.38886227927871636,ABOVE_SMA200,1.17534,0.3714805421054045,UP
2026-01-21,12:00,11:45:00,1.17137,1.17426,1.16694,1.1710189999999998,,1.1664541,0.32952867155552684,0.3611156167564438,False,False,1.0,1.0,,True,BULLISH_REJECTION,0.42143964344590024,ABOVE_SMA200,1.17534,0.33891938499364244,UP
2026-01-21,14:00,13:45:00,1.17392,1.17426,1.16694,1.1717339999999998,1.1718126,1.1664541,0.5460338012811798,0.5775521330243976,False,False,1.0,1.0,,True,BULLISH_REJECTION,0.640050902988822,ABOVE_SMA200,1.17534,0.12096224614965047,UP
2026-01-21,18:00,17:45:00,1.17025,1.17426,1.16694,1.171567,1.171487,1.1664541,0.2341380046998474,0.26575518051697894,False,False,1.0,1.0,,True,BULLISH_REJECTION,0.325422149058422,ABOVE_SMA200,1.17534,0.4349497970519153,UP
2026-01-21,23:00,22:45:00,1.16844,1.17426,1.16694,1.168809,1.1704863999999997,1.1664541,0.07959330389235865,0.11125945705383733,False,False,1.0,1.0,,True,BULLISH_REJECTION,0.17025101973579457,ABOVE_SMA200,1.17534,0.5905309643627511,UP
2026-01-22,09:00,08:45:00,1.16885,1.1759,1.16724,1.1689010000000002,,1.17030575,-0.5655131111776537,-0.5509689010565942,False,False,0.0,1.0,True,,BEARISH_REJECTION,-0.12439057058380588,BELOW_SMA200,1.18268,1.183214270436755,UP
2026-01-22,12:00,11:45:00,1.17018,1.1759,1.16724,1.1691340000000001,,1.17030575,-0.45121263395374656,-0.4366849544514474,False,False,0.0,1.0,True,,BEARISH_REJECTION,-0.010745055298586336,BELOW_SMA200,1.18268,1.0682117281102015,UP
2026-01-22,14:00,13:45:00,1.17135,1.1759,1.16724,1.1699375,1.1692752,1.17030575,-0.3508771929824611,-0.33636402441627655,False,False,0.0,1.0,True,,BEARISH_REJECTION,0.08922881905005234,ABOVE_SMA200,1.18268,0.9672599991462897,UP
2026-01-22,18:00,17:45:00,1.17461,1.1759,1.16724,1.1728675000000002,1.170683,1.17030575,-0.0723644443687707,-0.05789155549501655,False,False,0.0,1.0,True,,BEARISH_REJECTION,0.36778850313261285,ABOVE_SMA200,1.18268,0.6870365483011401,UP
2026-01-22,23:00,22:45:00,1.17556,1.1759,1.16724,1.1748729999999998,1.1730884,1.17030575,0.008506584096089438,0.022967777059443372,True,True,1.0,1.0,,True,BULLISH_REJECTION,0.4489638711934812,ABOVE_SMA200,1.18268,0.6056687876416359,UP
2026-01-23,09:00,08:45:00,1.17396,1.18334,1.17279,1.1743675,,1.1711622,-0.7683396367849015,-0.7155269344781923,False,False,0.0,1.0,True,,BEARISH_REJECTION,0.23889090682741995,ABOVE_SMA200,1.18599,1.0247367883062632,UP
2026-01-23,12:00,11:45:00,1.1737,1.18334,1.17279,1.173673,,1.1711622,-0.7906620090312647,-0.7378376075658271,False,False,0.0,1.0,True,,BEARISH_REJECTION,0.21669073677412354,ABOVE_SMA200,1.18599,1.0471159580812928,UP
2026-01-23,14:00,13:45:00,1.17337,1.18334,1.17279,1.173742,1.174169,1.1711622,-0.8190084968935541,-0.7661692390294667,False,False,0.0,1.0,True,,BEARISH_REJECTION,0.1885135978603214,ABOVE_SMA200,1.18599,1.075534571362833,UP
2026-01-23,18:00,17:45:00,1.17939,1.18334,1.17279,1.1756890000000002,1.174618,1.1711622,-0.30439464468920224,-0.2518250960242277,False,False,0.0,1.0,True,,BEARISH_REJECTION,0.7025329198637053,ABOVE_SMA200,1.18599,0.5596113244982712,UP
2026-01-26,09:00,08:45:00,1.18531,1.19067,1.18346,1.1855855000000002,,1.1737720999999999,-0.20163501531244082,-0.15270266850021239,False,False,0.0,1.0,True,,BEARISH_REJECTION,0.9829761671793199,ABOVE_SMA200,1.20224,1.4283183302258387,UP
2026-01-26,12:00,11:45:00,1.18555,1.19067,1.18346,1.185413,,1.1737720999999999,-0.18135042807134866,-0.13242798701023567,False,False,0.0,1.0,True,,BEARISH_REJECTION,1.0034230665390864,ABOVE_SMA200,1.20224,1.4077854160516106,UP
2026-01-26,14:00,13:45:00,1.18556,1.19067,1.18346,1.185336,1.1856786,1.1737720999999999,-0.1805054151624575,-0.13158338675393955,False,False,0.0,1.0,True,,BEARISH_REJECTION,1.0042750206790634,ABOVE_SMA200,1.20224,1.4069300583690432,UP
2026-01-26,18:00,17:45:00,1.18785,1.19067,1.18346,1.187285,1.1861579999999998,1.1737720999999999,0.012627857052666119,0.061455570989613115,True,False,1.0,1.0,,True,BULLISH_REJECTION,1.1993725187368314,ABOVE_SMA200,1.20224,1.2114324199183317,UP
2026-01-26,23:00,22:45:00,1.18759,1.19067,1.18346,1.1878395,1.1870986,1.1737720999999999,-0.009262455898083893,0.03957594792815454,True,True,0.8103448275861211,1.0,,True,BULLISH_REJECTION,1.1772217110970735,ABOVE_SMA200,1.20224,1.2335907173351117,UP
2026-01-27,09:00,08:45:00,1.18602,1.20817,1.18499,1.1870100000000001,,1.1814003,-1.3987959730864472,-1.3127940506905331,False,False,0.0,1.0,True,,BEARISH_REJECTION,0.39103595961505305,ABOVE_SMA200,1.19806,1.0151599467125199,UP
2026-01-27,12:00,11:45:00,1.1895,1.20817,1.18499,1.1874324999999997,,1.1814003,-1.102143757881459,-1.0163934426229453,False,False,0.0,1.0,True,,BEARISH_REJECTION,0.6856016542403149,ABOVE_SMA200,1.19806,0.7196300966792687,UP
2026-01-27,14:00,13:45:00,1.19231,1.20817,1.18499,1.1897855,1.1884104,1.1814003,-0.863869295736845,-0.7783210742172719,False,False,0.0,1.0,True,,BEARISH_REJECTION,0.9234549881187623,ABOVE_SMA200,1.19806,0.48225713111522356,UP
2026-01-27,18:00,17:45:00,1.19795,1.20817,1.18499,1.1953574999999999,1.1909674,1.1814003,-0.38899787136356995,-0.30385241454149714,False,False,0.0,1.0,True,,BEARISH_REJECTION,1.4008545621666182,ABOVE_SMA200,1.19806,0.00918235318667995,UP
2026-01-27,23:00,22:45:00,1.20401,1.20817,1.18499,1.200558,1.1963776,1.1814003,0.11627810400246408,0.20099500834711415,False,False,1.0,1.0,,True,BULLISH_REJECTION,1.9138051683244086,ABOVE_SMA200,1.19806,-0.4941819420104585,DOWN
2026-01-28,09:00,08:45:00,1.19801,1.20255,1.18953,1.1994980000000002,,1.18955835,-0.005008305439850167,0.1235382008497363,True,False,0.961038961038991,1.0,,True,BULLISH_REJECTION,0.7104863750483558,ABOVE_SMA200,1.19671,-0.1085132845301858,DOWN
2026-01-28,12:00,11:45:00,1.19676,1.20255,1.18953,1.1985405,,1.18955835,-0.10946221464620495,0.019218556769941546,False,True,0.14935064935063064,1.0,True,,BEARISH_REJECTION,0.6054053590561622,ABOVE_SMA200,1.19671,-0.004177947123910016,DOWN
2026-01-28,14:00,13:45:00,1.19571,1.20255,1.18953,1.1975120000000001,1.1987224000000003,1.18955835,-0.19737227254099385,-0.06857850147611402,False,False,0.0,1.0,True,,BEARISH_REJECTION,0.5171373056227182,ABOVE_SMA200,1.19671,0.0836323188732962,UP
2026-01-28,18:00,17:45:00,1.19406,1.20255,1.18953,1.1949225,1.1971556,1.18955835,-0.3358290203172428,-0.20685727685377572,False,False,0.0,1.0,True,,BEARISH_REJECTION,0.3784303645130071,ABOVE_SMA200,1.19671,0.22193189621962395,UP
2026-01-28,23:00,22:45:00,1.19555,1.20255,1.18953,1.1937945,1.1950022,1.18955835,-0.2107816486136153,-0.08197064112753151,False,False,0.0,1.0,True,,BEARISH_REJECTION,0.5036869355757037,ABOVE_SMA200,1.19671,0.09702647317134792,UP
2026-01-29,09:00,08:45:00,1.19682,1.1996,1.19057,1.198076,,1.1946238500000002,-0.031750806303374526,0.029244163700478974,True,True,0.4794520547945414,1.0,True,,BEARISH_REJECTION,0.1838361087466855,ABOVE_SMA200,1.18516,-0.9742484249928981,DOWN
2026-01-29,12:00,11:45:00,1.19467,1.1996,1.19057,1.1962379999999997,,1.1946238500000002,-0.21177396268426793,-0.150669222463109,False,False,0.0,1.0,True,,BEARISH_REJECTION,0.0038631406864801003,ABOVE_SMA200,1.18516,-0.7960357253467408,DOWN
2026-01-29,14:00,13:45:00,1.19558,1.1996,1.19057,1.1954885000000002,1.1968636,1.1946238500000002,-0.13549908830859958,-0.07444085715718189,False,False,0.0,1.0,True,,BEARISH_REJECTION,0.08003774577243987,ABOVE_SMA200,1.18516,-0.8715435186269506,DOWN
2026-01-29,18:00,17:45:00,1.19554,1.1996,1.19057,1.194959,1.1958918,1.1946238500000002,-0.13884939023370146,-0.07778911621525632,False,False,0.0,1.0,True,,BEARISH_REJECTION,0.07668941148294448,ABOVE_SMA200,1.18516,-0.8682269100155624,DOWN
2026-01-29,23:00,22:45:00,1.19682,1.1996,1.19057,1.1961084999999998,1.1954062,1.1946238500000002,-0.031750806303374526,0.029244163700478974,True,True,0.4794520547945414,1.0,True,,BEARISH_REJECTION,0.1838361087466855,ABOVE_SMA200,1.18516,-0.9742484249928981,DOWN
2026-01-30,09:00,08:45:00,1.19327,1.19727,1.18496,1.192701,,1.19697565,0.6402574438308255,0.6888633754305493,False,False,1.0,1.0,,True,BULLISH_REJECTION,-0.30958440967449036,BELOW_SMA200,1.18458,-0.7282509406923903,DOWN
2026-01-30,12:00,11:45:00,1.19488,1.19727,1.18496,1.1926885,,1.19697565,0.7741363149437585,0.8226767541510449,False,False,1.0,1.0,,True,BULLISH_REJECTION,-0.17507874951340946,BELOW_SMA200,1.18458,-0.8620112479914281,DOWN
2026-01-30,14:00,13:45:00,1.19124,1.19727,1.18496,1.1924915000000003,1.1924198,1.19697565,0.47093784627783775,0.5196266075685957,False,False,1.0,1.0,,True,BULLISH_REJECTION,-0.4791785029210804,BELOW_SMA200,1.18458,-0.5590812934421368,DOWN
2026-01-30,18:00,17:45:00,1.18721,1.19727,1.18496,1.1896485,1.1914707999999998,1.19697565,0.13308513236917957,0.1819391683021674,False,False,1.0,1.0,,True,BULLISH_REJECTION,-0.815860372765298,BELOW_SMA200,1.18458,-0.22152778362717057,DOWN
