analysis_time,close,high_day,low_day,dist_res_pct,dist_sup_pct,near_res,near_sup,pos_in_range,poi_strength,rejection_type,change_pct,result,analysis_hour,estrategia
22:45:00,1.16844,1.17426,1.16694,0.0795933038923586,0.1112594570538373,False,False,1.0,1.0,BULLISH_REJECTION,0.5905309643627511,UP,23:00,BASELINE: FAR BELOW POI
22:45:00,1.20401,1.20817,1.18499,0.116278104002464,0.2009950083471141,False,False,1.0,1.0,BULLISH_REJECTION,-0.4941819420104585,DOWN,23:00,BASELINE: FAR BELOW POI
08:45:00,1.19801,1.20255,1.18953,-0.0050083054398501,0.1235382008497363,True,False,0.961038961038991,1.0,BULLISH_REJECTION,-0.1085132845301858,DOWN,09:00,BASELINE: FAR BELOW POI
08:45:00,1.19327,1.19727,1.18496,0.6402574438308255,0.6888633754305493,False,False,1.0,1.0,BULLISH_REJECTION,-0.7282509406923903,DOWN,09:00,BASELINE: FAR BELOW POI
11:45:00,1.19488,1.19727,1.18496,0.7741363149437585,0.8226767541510449,False,False,1.0,1.0,BULLISH_REJECTION,-0.8620112479914281,DOWN,12:00,BASELINE: FAR BELOW POI
13:45:00,1.19124,1.19727,1.18496,0.4709378462778377,0.5196266075685957,False,False,1.0,1.0,BULLISH_REJECTION,-0.5590812934421368,DOWN,14:00,BASELINE: FAR BELOW POI
17:45:00,1.18721,1.19727,1.18496,0.1330851323691795,0.1819391683021674,False,False,1.0,1.0,BULLISH_REJECTION,-0.2215277836271705,DOWN,18:00,BASELINE: FAR BELOW POI
08:45:00,1.18505,1.18744,1.17756,0.4371123581283459,0.4801485169402112,False,False,1.0,1.0,BULLISH_REJECTION,-0.297877726678202,DOWN,09:00,BASELINE: FAR BELOW POI
11:45:00,1.18643,1.18744,1.17756,0.5529192619876537,0.5959053631482794,False,False,1.0,1.0,BULLISH_REJECTION,-0.4138465817621091,DOWN,12:00,BASELINE: FAR BELOW POI
13:45:00,1.18204,1.18744,1.17756,0.1835809278873816,0.2267266759162139,False,False,1.0,1.0,BULLISH_REJECTION,-0.0439917430882267,DOWN,14:00,BASELINE: FAR BELOW POI
08:45:00,1.18284,1.18377,1.17901,0.2029014913259577,0.2384092523079894,False,False,1.0,0.8048425822596628,BULLISH_REJECTION,-0.4413107436339659,DOWN,09:00,BASELINE: FAR BELOW POI
13:45:00,1.18221,1.18377,1.17901,0.1497195929657209,0.1852462760423202,False,False,1.0,0.8052714830698603,BULLISH_REJECTION,-0.3882558936229683,DOWN,14:00,BASELINE: FAR BELOW POI
