datetime,open,high,low,close,next_close,change_pct,ganho,dist_res_pct,dist_sup_pct,near_res,near_sup,rsi_14,cci_20,bb_position,stoch_k,hora,estrategia
2023-01-02 09:15:00,1.06862,1.06863,1.06796,1.06833,1.06818,-0.014040605430915025,0,-0.20780096037740103,0.3135735212902347,0,0,40.04975124378032,-37.41263469060265,0.4016570105297392,57.333318044448916,9,S1_CONSERVADORA
2023-01-02 09:30:00,1.06833,1.06841,1.06812,1.06818,1.06786,-0.029957497799984648,0,-0.2218727180812207,0.29957497799995036,0,0,35.189873417717166,-36.346595435575395,0.371953356020074,53.33331911111293,9,S1_CONSERVADORA
2023-01-02 09:45:00,1.06818,1.06831,1.06764,1.06786,1.06841,0.05150487891671666,1,-0.25190568051990514,0.26969827505478183,0,0,32.86052009455945,-58.49181777972219,0.2809243462307082,44.799988053338176,9,S1_CONSERVADORA
2023-01-02 10:00:00,1.06786,1.06861,1.06776,1.06841,1.06819,-0.020591346018860642,0,-0.20029763854698185,0.32103780383935415,0,0,40.33613445378191,-16.860842765707808,0.5007746136294124,59.466650808895565,10,S1_CONSERVADORA
2023-01-02 10:15:00,1.06841,1.06895,1.06818,1.06819,1.06772,-0.04399966298130206,0,-0.22093447794867185,0.30050833653188436,0,0,48.854961832061846,7.321788875938045,0.43056863596730094,52.459002060379866,10,S1_CONSERVADORA
2023-01-02 10:30:00,1.06819,1.06863,1.06741,1.06772,1.06834,0.05806765818754589,1,-0.26505076237214703,0.25662158618364034,0,0,44.85981308411147,-41.598368120078874,0.26198778334296086,39.617475514349664,10,S1_CONSERVADORA
2023-01-02 10:45:00,1.06772,1.06834,1.06757,1.06834,1.06847,0.012168410805545376,1,-0.20686298369431297,0.31450661774341776,0,0,54.85961123110273,-18.557461722944296,0.5474223883037206,56.55736159634979,10,S1_CONSERVADORA
2023-01-02 11:00:00,1.06834,1.06857,1.06804,1.06847,1.0682,-0.02526977828109282,0,-0.1946708845358185,0.32663528222598603,0,0,54.956896551726,17.216538089768868,0.64302649014349,60.10927319418715,11,S1_CONSERVADORA
2023-01-02 11:15:00,1.06847,1.06847,1.06808,1.0682,1.06848,0.026212319790306866,1,-0.21999625538287326,0.3014416775884666,0,0,53.68421052631687,11.11020341475918,0.538835471906005,39.510475695639336,11,S1_CONSERVADORA
2023-01-02 11:30:00,1.0682,1.06853,1.06817,1.06848,1.06841,-0.0065513626834395105,0,-0.19373315363879473,0.3275681341719132,0,0,61.38828633405689,31.89509420088787,0.8107478934475765,47.27271008265323,11,S1_CONSERVADORA
2023-01-02 11:45:00,1.06848,1.06864,1.06787,1.06841,1.06859,0.01684746492449967,1,-0.20029763854698185,0.32103780383935415,0,0,58.426966292135454,22.566360856268474,0.7448943202756164,39.68252393550959,11,S1_CONSERVADORA
2023-01-02 12:00:00,1.06841,1.06865,1.0676,1.06859,1.0684,-0.01778043964475734,0,-0.18341927212494613,0.33782835325053495,0,0,57.37327188940099,21.246531967781394,0.8499729549123826,46.82537824389445,12,S1_CONSERVADORA
2023-01-02 12:15:00,1.06859,1.0686,1.06768,1.0684,1.06836,-0.003743916136282292,0,-0.20123549232496013,0.3201048296518138,0,0,55.95505617977459,12.186776633274901,0.6883577647359689,39.28569869615194,12,S1_CONSERVADORA
2023-01-02 12:30:00,1.0684,1.06869,1.06782,1.06836,1.06821,-0.01404021116476398,0,-0.2049870830057204,0.31637275824627825,0,0,46.80851063829762,21.517635418924016,0.6447833063371453,61.688271630988986,12,S1_CONSERVADORA
2023-01-02 12:45:00,1.06836,1.06858,1.06788,1.06821,1.06823,0.001872291028909014,1,-0.2190580503833316,0.30237500117018806,0,0,48.35164835164969,5.986069651729687,0.5205475080202623,51.948018215578024,12,S1_CONSERVADORA
2023-01-02 13:00:00,1.06822,1.06849,1.06771,1.06823,1.0684,0.015914175786113805,1,-0.2171816930810666,0.30424159591099065,0,0,50.71225071225228,-19.08472041872961,0.5063268771869787,53.24671867096134,13,S1_CONSERVADORA
2023-01-02 13:15:00,1.06823,1.06856,1.06794,1.0684,1.06835,-0.00467989517035806,0,-0.20123549232496013,0.3201048296518138,0,0,58.03571428571452,11.570373753447793,0.6428493146842217,64.28567254177005,13,S1_CONSERVADORA
2023-01-02 13:30:00,1.0684,1.06849,1.06821,1.06835,1.06783,-0.0486731876257644,0,-0.20592502457059764,0.3154396967285883,0,0,48.95104895104591,26.170798897981285,0.5746345362141457,61.03892140329012,13,S1_CONSERVADORA
2023-01-02 13:45:00,1.06835,1.06835,1.0676,1.06783,1.06807,0.022475487671260216,1,-0.25472219360758114,0.26689641609619685,0,0,44.30379746835505,-116.59259924282794,0.02999746397405211,32.81247436526254,13,S2_MODERADA
2023-01-02 14:00:00,1.06782,1.06815,1.06779,1.06807,1.06804,-0.0028088046663584305,0,-0.23219451908581043,0.2893068806351678,0,0,55.972696245735726,-72.17654694940106,0.30265406001164585,44.642817283213375,14,S1_CONSERVADORA
2023-01-02 14:15:00,1.06807,1.06817,1.06793,1.06804,1.06801,-0.002808883562431794,0,-0.23500992472190088,0.2865061233661719,0,0,43.5897435897431,-55.2906087719988,0.28937356157252586,40.366935443185035,14,S1_CONSERVADORA
2023-01-02 14:30:00,1.06804,1.06815,1.06794,1.06801,1.06723,-0.07303302403535575,0,-0.23782548852538712,0.28370520875271454,0,0,39.732142857139095,-59.1464382040172,0.2714809909940958,37.614644390222544,14,S1_CONSERVADORA
2023-01-02 14:45:00,1.06801,1.06801,1.06699,1.06723,1.06725,0.00187401028832876,1,-0.3110857078605352,0.21082615743559155,0,0,32.36363636363264,-269.29157345269374,-0.259102063843428,14.117638754319696,14,S3_AGRESSIVA
2023-01-02 15:00:00,1.06723,1.06735,1.06696,1.06725,1.06662,-0.05903021784962572,0,-0.3092059030217717,0.2126961817755909,0,0,25.301204819274645,-273.519486780093,-0.08835492617837533,16.762996090760755,15,S3_AGRESSIVA
2023-01-02 15:15:00,1.06725,1.06726,1.06646,1.06662,1.06657,-0.004687705087086636,0,-0.3684536198458673,0.15375672685678723,0,0,20.655737704915055,-292.66764561918865,-0.20966927012451392,7.1748846749369735,15,S3_AGRESSIVA
2023-01-02 15:30:00,1.06662,1.06686,1.06653,1.06657,1.06601,-0.05250475824372671,0,-0.3731588175178256,0.14907601001340562,0,0,15.41095890411151,-264.3109540636053,-0.0930985073700388,4.932733214023526,15,S3_AGRESSIVA
2023-01-02 15:45:00,1.06657,1.06676,1.0658,1.06601,1.06686,0.07973658783688872,1,-0.4258871867993723,0.09662198290821516,0,0,13.677811550152867,-275.7052862229597,-0.1304822819253001,7.266433471816559,15,S3_AGRESSIVA
2023-01-02 16:00:00,1.06599,1.06697,1.06589,1.06686,1.06534,-0.14247417655549613,0,-0.34587481019065025,0.17621806047652755,0,0,31.707317073170998,-175.38114470765512,0.1906215049298675,38.129482687230585,16,S4_ULTRA
2023-01-02 16:15:00,1.06686,1.06686,1.06529,1.06534,1.06538,0.003754669870655378,1,-0.489045750652368,0.03379202883585672,0,1,23.765996343692976,-223.8076283209403,-0.12094460913394446,1.5290515201642214,16,S4_ULTRA
2023-01-02 16:30:00,1.06534,1.06553,1.06525,1.06538,1.06553,0.014079483376832163,1,-0.4852728603878332,0.03754528900485798,0,1,24.043715846996434,-222.42619740720414,-0.009884732529383251,3.9274912605756453,16,S4_ULTRA
2023-01-02 16:45:00,1.06537,1.06568,1.06512,1.06553,1.06597,0.04129400392292999,1,-0.4711270447570507,0.0516175049036677,0,0,23.765996343696074,-177.3478622218128,0.08656748904855587,12.166168496687002,16,S4_ULTRA
2023-01-02 17:00:00,1.06553,1.06619,1.06535,1.06597,1.06595,-0.0018762254097330153,0,-0.42965561882602754,0.09287315778118017,0,0,29.692832764508054,-119.53377573589428,0.2158748386587096,26.3157813263853,17,S4_ULTRA
2023-01-02 17:15:00,1.06597,1.06607,1.06576,1.06595,1.06598,0.002814390918896242,1,-0.4315399408977848,0.09099863971104792,0,0,32.46268656716549,-95.31374106434589,0.23884465979381378,27.21310583176488,17,S1_CONSERVADORA
2023-01-02 17:30:00,1.06595,1.06605,1.06586,1.06598,1.06598,0.0,0,-0.42871348430551826,0.09381039043883468,0,0,29.708737864078813,-78.88416948418579,0.2695750564083638,28.196712066647247,17,S1_CONSERVADORA
2023-01-02 17:45:00,1.06598,1.06603,1.06585,1.06598,1.06564,-0.03189553274920796,0,-0.42871348430551826,0.09381039043883468,0,0,29.88281250000098,-67.60169810308363,0.29171741160267334,28.382828916554775,17,S1_CONSERVADORA
2023-01-02 18:00:00,1.06598,1.06602,1.06558,1.06564,1.06519,-0.04222814458915201,0,-0.4607559776284646,0.061934612064100725,0,0,28.176795580112625,-70.2394241776049,0.23933025585272996,17.993073358794106,18,S1_CONSERVADORA
2023-01-02 18:15:00,1.06564,1.06567,1.06518,1.06519,1.06525,0.00563279790459439,1,-0.5031966128108422,0.019714792666101207,0,1,30.00000000000304,-82.20970632141321,0.165093762059639,3.1390120452867927,18,S1_CONSERVADORA
2023-01-02 18:30:00,1.06519,1.06538,1.06509,1.06525,1.06522,-0.002816240319171508,0,-0.4975357897207097,0.025346162872564415,0,1,30.544747081712586,-74.89977362117214,0.203505681648617,7.3732684915784645,18,S1_CONSERVADORA
2023-01-02 18:45:00,1.06524,1.06531,1.06522,1.06522,1.0652,-0.0018775464223475923,0,-0.5003661215523398,0.022530557068025193,0,1,34.58149779735848,-63.94040050741872,0.22266234965410017,6.914889938886823,18,S1_CONSERVADORA
2023-01-02 19:00:00,1.06522,1.06531,1.06509,1.0652,1.0653,0.009387908374013237,1,-0.5022530980097603,0.020653398422820782,0,1,34.81152993348091,-56.67788603484379,0.23695257318431173,5.851060717512351,19,S1_CONSERVADORA
2023-01-02 19:15:00,1.0652,1.06543,1.06502,1.0653,1.0653,0.0,0,-0.492818924246689,0.030038486811215244,0,1,41.23456790123494,-44.667475460459464,0.2784786356656374,14.358966995393892,19,S1_CONSERVADORA
2023-01-02 19:30:00,1.0653,1.06533,1.06514,1.0653,1.06559,0.027222378672685957,1,-0.492818924246689,0.030038486811215244,0,1,25.62500000000061,-35.8881230295774,0.28500400183316826,15.217383034023353,19,S1_CONSERVADORA
2023-01-02 19:45:00,1.0653,1.06593,1.06523,1.06559,1.06571,0.011261366942247766,1,-0.46546983361328964,0.05724528195647476,0,0,56.345177664975935,-13.591376505942948,0.4111608186292028,48.71790707871288,19,S1_CONSERVADORA
2023-01-02 20:00:00,1.06559,1.06629,1.0654,1.06571,1.06603,0.03002693040321457,1,-0.45415732234847717,0.06849893498230264,0,0,58.04878048780303,2.2604204668179864,0.49036047019009577,54.33066588135926,20,S1_CONSERVADORA
2023-01-02 20:15:00,1.06571,1.06614,1.06561,1.06603,1.06619,0.01500895847208221,1,-0.4240030768364734,0.09849628997307723,0,0,61.261261261259456,12.507236828977083,0.6767510699179358,79.52749643504603,20,S1_CONSERVADORA
2023-01-02 20:30:00,1.06603,1.06676,1.06581,1.06619,1.06616,-0.002813757397834766,0,-0.4089327418189928,0.11348821504609248,0,0,55.67010309278044,34.434930843420354,0.7917142307373904,67.24134066589573,20,S1_CONSERVADORA
2023-01-02 20:45:00,1.06625,1.06673,1.06586,1.06616,1.06659,0.040331657537323706,1,-0.411758085090408,0.11067757184662329,0,0,55.38461538461679,35.927294930921164,0.765843931967332,65.51720372574587,20,S1_CONSERVADORA
2023-01-02 21:00:00,1.06616,1.06712,1.06604,1.06659,1.06642,-0.01593864559015212,0,-0.3712766855117678,0.15094834941260366,0,0,62.97872340425612,58.630947434898985,1.0598407001247052,74.76186916100784,21,S1_CONSERVADORA
2023-01-02 21:15:00,1.06659,1.06686,1.06642,1.06642,1.0659,-0.04876127604507173,0,-0.38727705781961774,0.1350312259709951,0,0,58.730158730159154,57.960875534536974,0.8992809273719906,66.66663492064299,21,S1_CONSERVADORA
2023-01-02 21:30:00,1.06627,1.06628,1.0659,1.0659,1.06584,-0.00562904587673994,0,-0.43625105544608506,0.08631203677643605,0,0,54.8148148148181,19.88950276243887,0.5850636072194355,41.904741950122684,21,S1_CONSERVADORA
2023-01-02 21:45:00,1.06625,1.06633,1.06573,1.06584,1.06652,0.06379944456954272,1,-0.4419049763566757,0.08068753283793637,0,0,64.0692640692599,14.704665709841436,0.5410596866110325,39.04760045351524,21,S1_CONSERVADORA
2023-01-02 22:00:00,1.06646,1.06652,1.06646,1.06652,1.06653,0.0009376289239831896,1,-0.37786445636274785,0.14439485429245347,0,0,71.67235494880272,60.77360585527566,0.8979371686106987,71.42853741497463,22,S1_CONSERVADORA
2023-01-02 22:15:00,1.06652,1.06653,1.0665,1.06653,1.06637,-0.015001922121265972,0,-0.37692329329694546,0.14533112054981484,0,0,72.5085910652893,62.17632830355845,0.8650044774351583,71.90472766441097,22,S1_CONSERVADORA
2023-01-02 22:30:00,1.06653,1.06653,1.06635,1.06637,1.06641,0.0037510432589101346,1,-0.391984020555703,0.13034875324699705,0,0,69.18032786885436,52.20814928701266,0.764014817637405,64.28568367348245,22,S1_CONSERVADORA
2023-01-02 22:45:00,1.06635,1.06656,1.06626,1.06641,1.06635,-0.005626353841409123,0,-0.3882184150561051,0.13409476655320582,0,0,68.56187290970148,50.96333648492757,0.765219242104464,64.14138174677916,22,S1_CONSERVADORA
2023-01-02 23:00:00,1.067,1.06831,1.06627,1.06635,1.06641,0.005626670417796317,1,-0.3938669292446178,0.12847564120597096,0,0,67.21311475409705,102.06297502714654,0.7151486332266591,36.36362455726279,23,S2_MODERADA
2023-01-02 23:15:00,1.06636,1.06667,1.06498,1.06641,1.06705,0.06001444097485713,1,-0.3882184150561051,0.13409476655320582,0,0,64.53900709219798,2.2522836946683706,0.7218760117740629,42.942930047168716,23,S1_CONSERVADORA
2023-01-02 23:30:00,1.06641,1.06739,1.06636,1.06705,1.06763,0.054355466004407,1,-0.3280071224403577,0.19399278384330784,0,0,70.05988023952068,97.95973322175796,0.9715144692602645,62.162143494851264,23,S1_CONSERVADORA
2023-01-02 23:45:00,1.06705,1.06771,1.06685,1.06763,1.06754,-0.00842988675853484,0,-0.2735029926097816,0.2482133323342395,0,0,72.2222222222212,137.67557015663178,1.108536306044448,79.57955568181504,23,S3_AGRESSIVA
2023-01-03 00:00:00,1.06763,1.06782,1.06716,1.06754,1.06683,-0.06650804653689683,0,-0.04215298724170162,1.4641137568615727,1,0,69.12181303115835,134.76013931017192,0.9990102650966382,76.8768537907302,0,S3_AGRESSIVA
2023-01-03 00:15:00,1.06756,1.06756,1.06663,1.06683,1.06734,0.04780517983183923,1,-0.10873335020575442,1.3985358491980957,0,0,57.9572446555804,69.88679101564709,0.6955219524671565,55.555538872206846,0,S1_CONSERVADORA
2023-01-03 00:30:00,1.06683,1.06747,1.06676,1.06734,1.06702,-0.02998107444674386,0,-0.06089905746997577,1.445649933479496,0,0,58.74125874125791,79.55834674337203,0.8802281504476901,70.87084958832982,0,S1_CONSERVADORA
2023-01-03 00:45:00,1.06733,1.06742,1.06698,1.06702,1.06685,-0.01593222245131333,0,-0.09090738692807214,1.4160934190549546,0,0,56.75675675675784,63.243954825777315,0.7194441214305259,61.26124286449188,0,S1_CONSERVADORA
2023-01-03 01:00:00,1.06702,1.06706,1.06594,1.06685,1.06559,-0.11810470075456145,0,-0.10685663401602087,1.4003843089469161,0,0,61.61369193153874,0.704036165225878,0.6226664633524608,56.15613929245089,1,S1_CONSERVADORA
2023-01-03 01:15:00,1.06685,1.0674,1.06548,1.06559,1.06521,-0.03566099531715265,0,-0.22522733884514284,1.2837958314173497,0,0,47.63705103969906,-50.627630242320336,0.0477740711423459,18.318312817323157,1,S1_CONSERVADORA
2023-01-03 01:30:00,1.06559,1.06596,1.06507,1.06521,1.06595,0.06946986979092976,1,-0.260981402728101,1.2485800921884032,0,0,36.87374749499206,-120.92782169237974,-0.030583466924014997,6.9069048327597695,1,S2_MODERADA
2023-01-03 01:45:00,1.06521,1.06596,1.06502,1.06595,1.06611,0.015010084900786902,1,-0.1913785824851111,1.3171349500445662,0,0,44.930069930070054,-91.40273014593386,0.27454545069071573,29.129120381642508,1,S1_CONSERVADORA
2023-01-03 02:00:00,1.06593,1.0663,1.06574,1.06611,1.06661,0.04689947566387774,1,-0.17634202849613118,1.3319451088536822,0,0,47.72727272727158,-49.21694402159727,0.34913365743750135,33.93392374356148,2,S1_CONSERVADORA
2023-01-03 02:15:00,1.0661,1.06674,1.06595,1.06661,1.0673,0.06469093670599914,1,-0.1293818734120191,1.378198216780281,0,0,51.61812297734596,-9.155004167649059,0.542075639101814,48.94893424956909,2,S1_CONSERVADORA
2023-01-03 02:30:00,1.06659,1.06731,1.06657,1.0673,1.06762,0.029982198069905184,1,-0.06464911458822069,1.4419563384240621,0,0,56.975036710719365,53.353569024935645,0.7827009956474831,81.69011208094348,2,S1_CONSERVADORA
2023-01-03 02:45:00,1.0673,1.06775,1.06715,1.06762,1.06725,-0.03465652573012696,0,-0.03465652573012696,1.4714973492441237,1,0,58.557284299857926,88.45440005473094,0.8633770144313575,92.85710969388997,2,S1_CONSERVADORA
2023-01-03 03:00:00,1.06762,1.06781,1.06725,1.06725,1.06715,-0.009369875849143967,0,-0.06933708128366951,1.4373389552588551,0,0,51.47058823529393,76.0271963058149,0.7055000108286699,79.64282869899057,3,S1_CONSERVADORA
2023-01-03 03:15:00,1.06725,1.06755,1.06684,1.06715,1.06751,0.03373471395773002,1,-0.07871433256805059,1.4281028908775844,0,0,46.2025316455694,47.20926213926961,0.6552749085217696,76.07140140307203,3,S1_CONSERVADORA
